NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,postcode_cleaned,house_number,latitude,longitude,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,CODE_STAND_RECORD
15YG01,D,ILOC,rkbs De Tafelronde,Koning Karelpad 12.0 ,3813hc,12,52.1715185,5.386286999999999,3813HC,AMERSFOORT,Utrecht,Closed,International Education Center,33.0,1980s,2010s,1985-08-01 to 2018-08-01,1985-08-01,2018-08-01,H
09VS01,D,ILOC,De Poort,Boerhaavelaan 345.0 ,2334em,345,52.1716979,4.4875565,2334EM,LEIDEN,Zuid-Holland,Closed,International Education Center,33.0,1980s,2010s,1980-08-01 to 2013-08-01,1980-08-01,2013-08-01,H
15PX01,D,ILOC,O&I School 't Meer,Rijnsburgerweg 124.0 b,2333ag,124,52.1720261,4.4742425,2333AG,LEIDEN,Zuid-Holland,Closed,International Education Center,22.0,1980s,2000s,1985-08-01 to 2007-08-01,1985-08-01,2007-08-01,H
08DH01,D,ILOC,Obs Markvelde,Oude Deldensestraat 1.0 ,7478pl,1,52.1726214,6.608715699999999,7478PL,DIEPENHEIM,Overijssel,Closed,International Education Center,1.0,2010s,2010s,2017-08-01 to 2018-08-01,2017-08-01,2018-08-01,H
29PA00,D,ILOC,basisschool De Leidse Hout,Adriaan Pauwstraat 1.0 ,2334cg,1,52.17299240000001,4.476788099999999,2334CG,LEIDEN,Zuid-Holland,Closed,International Education Center,32.5,1960s,2000s,1969-02-11 to 2001-08-01,1969-02-11,2001-08-01,H
29MF00,D,ILOC,Vecht College,Merwedeweg 4.0 ,3621lr,4,52.1731641,4.9930633,3621LR,BREUKELEN,Utrecht,Closed,International Education Center,114.6,1900s,2010s,1900-01-01 to 2014-08-01,1900-01-01,2014-08-01,H
00NT06,D,ILOC,Leo Kannerschool Curium ESB SO,Endegeesterstraatweg 27.0 ,2342ak,27,52.1733109,4.4570215,2342AK,OEGSTGEEST,Zuid-Holland,Closed,International Education Center,2.6,2010s,2010s,2010-01-01 to 2012-08-01,2010-01-01,2012-08-01,H
17MJ02,D,ILOC,"basisschool De Springplank, locatie Valkenpad",Valkenpad 7.0 ,2317an,7,52.173787,4.5072611,2317AN,LEIDEN,Zuid-Holland,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
01QH02,D,ILOC,"Klein Borculo, vestiging Lochem vso-lvg",Ampsenseweg 10.0 ,7241nb,10,52.1745874,6.402126,7241NB,LOCHEM,Gelderland,Closed,International Education Center,110.0,1900s,2010s,1900-01-01 to 2010-01-01,1900-01-01,2010-01-01,H
06CA02,D,ILOC,AZC Katwijk,1e Mientlaan 33.0 ,2223lg,33,52.1757345,4.4142999,2223LG,KATWIJK ZH,Zuid-Holland,Active,International Education Center,13.5,2010s,,2011-08-01 to Present,2011-08-01,,H
01VI02,D,ILOC,pcbs De Wingerd,Raadhoven 3.0 ,3813lw,3,52.1759853,5.3962357,3813LW,AMERSFOORT,Utrecht,Closed,International Education Center,24.0,1980s,2000s,1985-08-01 to 2009-08-01,1985-08-01,2009-08-01,H
05MT01,D,ILOC,De Schepershoek,Schepersweg 10.0 A,3621jk,10,52.1772708,4.9954057,3621JK,BREUKELEN,Utrecht,Closed,International Education Center,33.4,1980s,2010s,1985-08-01 to 2019-01-01,1985-08-01,2019-01-01,H
10DW01,D,ILOC,de Oudenhof Bokkesprong loc. De Vogels,Jac. P. Thijsselaan 69.0 ,2341pm,69,52.1772898,4.493115599999999,2341PM,OEGSTGEEST,Zuid-Holland,Closed,International Education Center,23.0,1980s,2000s,1985-08-01 to 2008-08-01,1985-08-01,2008-08-01,H
19JO04,D,ILOC,"obs Soest, locatie Desmond Tutu",Molenstraat 8.0 ,3764tg,8,52.17805800000001,5.304557,3764TG,SOEST,Utrecht,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
05MT01,D,ILOC,De Schepershoek,Schepersweg 8.0 a,3621jk,8,52.1786311,4.9975334,3621JK,BREUKELEN,Utrecht,Closed,International Education Center,33.4,1980s,2010s,1985-08-01 to 2019-01-01,1985-08-01,2019-01-01,H
20UW01,D,ILOC,basisschool De Tweemaster,Regenboogpad 5.0 ,2317xk,5,52.1787617,4.5150875,2317XK,LEIDEN,Zuid-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
17NV01,D,ILOC,Basisschool Zijlwijk locatie Het Kompas,Broekplein 9.0 ,2318tj,9,52.17948879999999,4.5028792,2318TJ,LEIDEN,Zuid-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
15UO01,D,ILOC,basisschool De Dukdalf,Regenboogpad 6.0 ,2317vx,6,52.1795205,4.5146757,2317VX,LEIDEN,Zuid-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
16RH01,D,ILOC,Het Rijnlands Lyceum IGVO,Apollolaan 1.0 ,2341ba,1,52.1808345,4.4613529,2341BA,OEGSTGEEST,Zuid-Holland,Closed,International Education Center,56.9,1950s,2010s,1956-09-01 to 2013-08-01,1956-09-01,2013-08-01,H
05IH01,D,ILOC,RK Jenaplanschool De Kring,Rhijngeesterstraatweg 49.0 -51,2341br,49,52.1811677,4.4646297,2341BR,OEGSTGEEST,Zuid-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
03WL01,D,ILOC,De Diamant loc. De Zevenhof,Vrijenhoek 29.0 -31,2435xv,29,52.1814445,4.777860599999999,2435XV,ZEVENHOVEN,Zuid-Holland,Closed,International Education Center,2.0,2010s,2010s,2016-08-01 to 2018-08-01,2016-08-01,2018-08-01,H
23KF03,D,ILOC,Chez Nous afd.VSO-zmok het Schip,Groot Bruninkstraat 9.0 ,7544rn,9,52.1815726,6.885542,7544RN,ENSCHEDE,Overijssel,Closed,International Education Center,22.2,1980s,2010s,1989-11-01 to 2012-01-01,1989-11-01,2012-01-01,H
19JO01,D,ILOC,"obs Soest, locatie Pr. W. Alexander",Beetzlaan 50.0 ,3762cg,50,52.1822375,5.2820672,3762CG,SOEST,Utrecht,Closed,International Education Center,17.0,1980s,2000s,1985-08-01 to 2002-08-01,1985-08-01,2002-08-01,H
27NN01,D,ILOC,obs Prins Willem Alexander,Beetzlaan 48.0 ,3762cg,48,52.1823546,5.2816518,3762CG,SOEST,Utrecht,Closed,International Education Center,19.0,2000s,2020s,2002-08-01 to 2021-08-01,2002-08-01,2021-08-01,H
23PG02,D,ILOC,"rkbs 'De Breede Hei', locatie De Triangel",Triangelstraat 154.0 ,3822dj,154,52.1833142,5.4067628,3822DJ,AMERSFOORT,Utrecht,Closed,International Education Center,18.0,1990s,2000s,1990-08-01 to 2008-08-01,1990-08-01,2008-08-01,H
21RS01,D,ILOC,cbs 'De Zonnewijzer' loc.Triangelstraat,Triangelstraat 150.0 -152,3822dj,150,52.1833582,5.4066639,3822DJ,AMERSFOORT,Utrecht,Closed,International Education Center,23.1,1980s,2010s,1987-12-01 to 2011-01-01,1987-12-01,2011-01-01,H
06CA01,D,ILOC,"De Dubbelburg, locatie Rijnsburg",Nassaulaan 1.0 ,2231vw,1,52.184479,4.441329,2231VW,RIJNSBURG,Zuid-Holland,Closed,International Education Center,34.0,1980s,2010s,1985-08-01 to 2019-08-01,1985-08-01,2019-08-01,H
17PZ01,D,ILOC,De Steenbeek,Hoenderloseweg 4.0 ,7339gh,4,52.1848733,5.934779799999999,7339GH,UGCHELEN,Gelderland,Closed,International Education Center,3.4,2010s,2010s,2015-08-01 to 2019-01-01,2015-08-01,2019-01-01,H
06ZN01,D,ILOC,rkbs St. Joseph,Van Beeklaan 72.0 ,3829at,72,52.1860575,5.432858899999999,3829AT,HOOGLANDERVEEN,Utrecht,Closed,International Education Center,23.0,1980s,2000s,1985-08-01 to 2008-08-01,1985-08-01,2008-08-01,H
23PF01,D,ILOC,obs 'De Meander' (Verzamelgebouw),De Ontdekking 5.0 ,3823dt,5,52.1876766,5.389750299999999,3823DT,AMERSFOORT,Utrecht,Closed,International Education Center,20.0,1990s,2010s,1990-08-01 to 2010-08-01,1990-08-01,2010-08-01,H
15WT03,D,ILOC,obs De Wiekslag loc. Pelikaan,Engweg 3.0 e,3828cj,3,52.18898429999999,5.3835945,3828CJ,HOOGLAND,Utrecht,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
15WT03,D,ILOC,obs De Wiekslag loc. Pelikaan,Engweg 3.0 e,3828cj,3,52.1892314,5.3831631,3828CJ,HOOGLAND,Utrecht,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
17EL01,D,ILOC,Het Oosterveld,Het Oosterveld 20.0 ,7544el,20,52.1893302,6.869376300000001,7544EL,ENSCHEDE,Overijssel,Closed,International Education Center,27.0,1980s,2010s,1985-08-01 to 2012-07-20,1985-08-01,2012-07-20,H
02EJ02,D,ILOC,De Leidse Buitenschool - Cardea Campus Katwijk,Tulpstraat 15.0 ,2223hn,15,52.1896835,4.421062,2223HN,KATWIJK ZH,Zuid-Holland,Closed,International Education Center,4.4,2000s,2010s,2009-08-01 to 2014-01-01,2009-08-01,2014-01-01,H
17TJ01,D,ILOC,Pestalozzi,Vaartse Rijn 4.0 ,7333ka,4,52.1897023,5.9731856,7333KA,APELDOORN,Gelderland,Closed,International Education Center,25.4,1980s,2010s,1985-08-01 to 2011-01-01,1985-08-01,2011-01-01,H
17QA01,D,ILOC,Het Stroink,Het Stroink 110.0 ,7542gw,110,52.18982889999999,6.9042951,7542GW,ENSCHEDE,Overijssel,Closed,International Education Center,27.4,1980s,2010s,1985-08-01 to 2013-01-01,1985-08-01,2013-01-01,H
02YN13,D,ILOC,"Ambelt Herfte, De Marke SO",Holtrichtersveld 1.0 ,7327dj,1,52.1900318,5.9956146,7327DJ,APELDOORN,Gelderland,Closed,International Education Center,108.4,1900s,2000s,1900-01-01 to 2008-06-01,1900-01-01,2008-06-01,H
00AH14,D,ILOC,Het Stedelijk Lyceum (Centrale Directie),Buurserstraat 250.0 ,7544rg,250,52.1908247,6.8887315,7544RG,ENSCHEDE,Overijssel,Closed,International Education Center,38.0,1970s,2010s,1975-08-01 to 2013-08-01,1975-08-01,2013-08-01,H
02VX01,D,ILOC,De Zonnehoek afd. VSO/ZMLK,Bakershoeve 120.0 ,7326dm,120,52.1909353,6.0081526,7326DM,APELDOORN,Gelderland,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
13ZJ01,D,ILOC,PC basisschool Oranje Nassau,De Poel 2.0 ,2231tk,2,52.1910197,4.4335182,2231TK,RIJNSBURG,Zuid-Holland,Closed,International Education Center,20.0,1980s,2000s,1985-08-01 to 2005-08-01,1985-08-01,2005-08-01,H
19NE01,D,ILOC,De Windroos,Het Leunenberg 570.0 ,7544jm,570,52.1927011,6.880160999999999,7544JM,ENSCHEDE,Overijssel,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
00KM11,D,ILOC,'t Sloepje (iobk),Het Bijvank 250.0 ,7544db,250,52.1931519,6.874694900000001,7544DB,ENSCHEDE,Overijssel,Closed,International Education Center,46.3,1960s,2010s,1967-05-01 to 2013-08-01,1967-05-01,2013-08-01,H
17AS01,D,ILOC,De Helmerhoek,Runenberghoek 3.0 ,7546eg,3,52.1939041,6.854291,7546EG,ENSCHEDE,Overijssel,Closed,International Education Center,27.0,1980s,2010s,1985-08-01 to 2012-08-01,1985-08-01,2012-08-01,H
02VX01,D,ILOC,De Zonnehoek afd. VSO/ZMLK,Heemradenlaan 102.0 ,7329bz,102,52.1940474,5.998311999999999,7329BZ,APELDOORN,Gelderland,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
02VX03,D,ILOC,De Zonnehoek (SO),Valkeniersdonk 202.0 ,7326kp,202,52.1940523,6.0145104,7326KP,APELDOORN,Gelderland,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
19NE01,D,ILOC,De Windroos,Het Bijvank 107.0 ,7544da,107,52.1954451,6.873571999999999,7544DA,ENSCHEDE,Overijssel,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
14NB01,D,ILOC,SBO De Opmaat,Laakboulevard 410.0 ,3825kl,410,52.1968046,5.4299827,3825KL,AMERSFOORT,Utrecht,Closed,International Education Center,6.6,2000s,2010s,2007-01-01 to 2013-08-01,2007-01-01,2013-08-01,H
01JO01,D,ILOC,"Prof. Groenschool voor SO-SH/ESM, locatie Darthuizerberg",Darthuizerberg 131.0 ,3825bn,131,52.1970529,5.4159353,3825BN,AMERSFOORT,Utrecht,Closed,International Education Center,33.3,1970s,2010s,1977-09-01 to 2011-01-01,1977-09-01,2011-01-01,H
19UQ01,D,ILOC,"Mytyl/Tyltylschool De Thermiek, locatie Katwijk",Drieplassenweg 17.0 ,2225jj,17,52.1976389,4.391468199999999,2225JJ,KATWIJK ZH,Zuid-Holland,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
03TB01,D,ILOC,rkbs De Malelande,Juttepeergaarde 2.0 ,3824be,2,52.19862999999999,5.373701899999999,3824BE,AMERSFOORT,Utrecht,Closed,International Education Center,16.0,1980s,2000s,1985-08-01 to 2001-08-01,1985-08-01,2001-08-01,H
07LT01,D,ILOC,Christelijk Opleidingsschool,Randweg 47.0 ,2225pj,47,52.1997107,4.404685,2225PJ,KATWIJK ZH,Zuid-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
12CJ01,D,ILOC,J.A. de Vuller (loc. De Bosrand),Veldhofstraat 11.0 ,7213aj,11,52.1997127,6.2046958,7213AJ,GORSSEL,Gelderland,Closed,International Education Center,17.0,1980s,2000s,1985-08-01 to 2002-08-01,1985-08-01,2002-08-01,H
01VI01,D,ILOC,De Wonderboom (disl.),De Bonte Koe 1.0 ,3824xm,1,52.1998821,5.378607199999999,3824XM,AMERSFOORT,Utrecht,Closed,International Education Center,15.0,1980s,2000s,1985-08-01 to 2000-08-01,1985-08-01,2000-08-01,H
12PI01,D,ILOC,basisschool De Duinroos,Randweg 33.0 ,2225pj,33,52.19993660000001,4.406089,2225PJ,KATWIJK ZH,Zuid-Holland,Closed,International Education Center,16.4,1980s,2000s,1985-08-01 to 2002-01-01,1985-08-01,2002-01-01,H
20QU04,D,ILOC,Koninklijke Scholengemeenschap,Waleweingaarde 103.0 ,7329bd,103,52.2000277,5.992370999999999,7329BD,APELDOORN,Gelderland,Closed,International Education Center,108.0,1900s,2000s,1900-01-01 to 2008-01-01,1900-01-01,2008-01-01,H
02VX02,D,ILOC,De Zonnehoek (VSO),Imkersplaats 38.0 ,7328cj,38,52.20027959999999,5.984212599999999,7328CJ,APELDOORN,Gelderland,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
16HT01,D,ILOC,"obs De Bieshaar, loc. De Border",Watersteeg 87.0 ,3824el,87,52.2003372,5.3745447,3824EL,AMERSFOORT,Utrecht,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
08SQ01,D,ILOC,Rehobothschool,Lindelaan 54.0 ,1231cm,54,52.2003502,5.137889299999999,1231CM,LOOSDRECHT,Noord-Holland,Closed,International Education Center,35.4,1980s,2020s,1985-08-01 to 2021-01-04,1985-08-01,2021-01-04,H
29CD00,D,ILOC,Gemeentelijke muziekschool,Zeeweg 123.0 ,2224cd,123,52.2005633,4.4117755,2224CD,KATWIJK ZH,Zuid-Holland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
15XI01,D,ILOC,Basisschool De Schakel,Muntersdonk 11.0 ,7326bd,11,52.200851,6.0042879,7326BD,APELDOORN,Gelderland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
27JH01,D,ILOC,"pcbs 'De Wonderboom', loc. Zeldertsedreef",Zeldertsedreef 10.0 -20,3824ek,10,52.2011159,5.3755773,3824EK,AMERSFOORT,Utrecht,Closed,International Education Center,8.0,2000s,2000s,2000-06-01 to 2008-06-17,2000-06-01,2008-06-17,H
27LV01,D,ILOC,rkbs De Malelande,Zeldertsedreef 26.0 -28,3824ek,26,52.2011607,5.374363199999999,3824EK,AMERSFOORT,Utrecht,Active,International Education Center,23.5,2000s,,2001-08-01 to Present,2001-08-01,,H
00KM12,D,ILOC,Tesinkweide,Landsteinerlaan 59.0 ,7548al,59,52.20159349999999,6.8089214,7548AL,ENSCHEDE,Overijssel,Closed,International Education Center,46.3,1960s,2010s,1967-05-01 to 2013-08-01,1967-05-01,2013-08-01,H
02YN14,D,ILOC,De Ambelt VSO,Hobbemalaan 19.0 ,7312mr,19,52.2025327,5.938658300000001,7312MR,APELDOORN,Gelderland,Closed,International Education Center,112.6,1900s,2010s,1900-01-01 to 2012-08-01,1900-01-01,2012-08-01,H
11CV02,D,ILOC,Prins Willem-Alexanderschool,Parsstraat 1.0 -3,2221sm,1,52.2030571,4.4237362,2221SM,KATWIJK ZH,Zuid-Holland,Active,International Education Center,9.5,2010s,,2015-08-01 to Present,2015-08-01,,H
08SG04,D,ILOC,"Chr. Sgm. Sprengeloo, locatie Blekersweg",Blekersweg 30.0 ,7312gl,30,52.20398770000001,5.9464574,7312GL,APELDOORN,Gelderland,Closed,International Education Center,103.6,1900s,2000s,1900-01-01 to 2003-08-01,1900-01-01,2003-08-01,H
17UB01,D,ILOC,OBS De Horst,Glazeniershorst 402.0 ,7328tk,402,52.2041558,5.9935737,7328TK,APELDOORN,Gelderland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
14NB01,D,ILOC,SBO De Opmaat,Zwartsluiskade 2.0 ,3826eg,2,52.2041608,5.422990599999999,3826EG,AMERSFOORT,Utrecht,Closed,International Education Center,6.6,2000s,2010s,2007-01-01 to 2013-08-01,2007-01-01,2013-08-01,H
12QH01,D,ILOC,Basisschool De Opdracht locatie De Ontmoeting,Johan van Renessestraat 14.0 ,3641kn,14,52.2041806,4.8571899,3641KN,MIJDRECHT,Utrecht,Closed,International Education Center,20.1,1980s,2000s,1985-08-01 to 2005-09-01,1985-08-01,2005-09-01,H
12LJ01,D,ILOC,"De Hunnen, AZC-afdeling",Hunnenweg 36.0 ,3781nn,36,52.20458,5.6429151,3781NN,VOORTHUIZEN,Gelderland,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-07-31,1985-08-01,2004-07-31,H
04JY01,D,ILOC,De Princenhof afd VSO,Noordhollandstraat 4.0 ,7543wb,4,52.2050215,6.88226,7543WB,ENSCHEDE,Overijssel,Closed,International Education Center,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,H
18KI01,D,ILOC,Obs Catamaran,Oud-Loosdrechtsedijk 233.0 ,1231lx,233,52.206363,5.0766086,1231LX,LOOSDRECHT,Noord-Holland,Closed,International Education Center,19.4,1980s,2000s,1985-08-01 to 2005-01-01,1985-08-01,2005-01-01,H
23KF02,D,ILOC,De Mast,J.J. van Deinselaan 32.0 ,7541pe,32,52.206716,6.9013654,7541PE,ENSCHEDE,Overijssel,Closed,International Education Center,22.2,1980s,2010s,1989-11-01 to 2012-01-01,1989-11-01,2012-01-01,H
08SG05,D,ILOC,OPDC/Reboundvoorziening OSCAR,Prins Willem-Alexanderln 900.0 ,7312gd,900,52.2068837,5.949070799999999,7312GD,APELDOORN,Gelderland,Closed,International Education Center,8.0,2000s,2010s,2007-08-01 to 2015-08-01,2007-08-01,2015-08-01,H
19DD01,D,ILOC,"Goudenregenschool, locatie Kerkelanden",Goudenregenlaan 1.0 ,1214nc,1,52.20798929999999,5.1659269,1214NC,HILVERSUM,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
10NN02,D,ILOC,Prins Mauritsschool,Nolensstraat 1.0 ,2221ce,1,52.2080644,4.4101494,2221CE,KATWIJK ZH,Zuid-Holland,Closed,International Education Center,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,H
14XF08,D,ILOC,Ambelt Oosterenk so,Jachthoornlaan 15.0 ,7312cd,15,52.2090381,5.9349472,7312CD,APELDOORN,Gelderland,Closed,International Education Center,110.6,1900s,2010s,1900-01-01 to 2010-08-01,1900-01-01,2010-08-01,H
04GX01,D,ILOC,Openbare basisschool De Elckerlyc,Watergang 1.0 ,2377bt,1,52.20916,4.642396199999999,2377BT,OUDE WETERING,Zuid-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
08UT01,D,ILOC,Meckelenburg (dislocatie),Ouverturestraat 68.0 ,7534cp,68,52.2105007,6.9742867,7534CP,ENSCHEDE,Overijssel,Closed,International Education Center,16.3,1980s,2000s,1985-08-01 to 2001-11-01,1985-08-01,2001-11-01,H
10MI03,D,ILOC,Drakensteyn,J.P. Coenstraat 9.0 ,7541bp,9,52.2106356,6.909168699999999,7541BP,ENSCHEDE,Overijssel,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
23UC01,D,ILOC,Basisschool De Hoeksteen,Zandoogje 1.0 ,3863hs,1,52.2109724,5.4622532,3863HS,NIJKERK,Gelderland,Closed,International Education Center,15.0,2000s,2020s,2008-08-01 to 2023-08-01,2008-08-01,2023-08-01,H
14RC10,D,ILOC,Meerwegen Scholengroep vestiging Corlaer College,ds. Kuypersstraat 3.0 -5,3863ca,3,52.2114643,5.4653047,3863CA,NIJKERK,Gelderland,Closed,International Education Center,104.6,1900s,2000s,1900-01-01 to 2004-08-01,1900-01-01,2004-08-01,H
00AH15,D,ILOC,Stedelijk Lyceum ´Het Zwering´,Jan Vermeerstraat 49.0 ,7545bn,49,52.2114986,6.8592637,7545BN,ENSCHEDE,Overijssel,Closed,International Education Center,33.0,1970s,2000s,1975-08-01 to 2008-08-01,1975-08-01,2008-08-01,H
16UE01,D,ILOC,Het Stadsveld (Pathmosschool),Spinnerstraat 29.0 ,7545tp,29,52.2116402,6.8757407,7545TP,ENSCHEDE,Overijssel,Closed,International Education Center,36.0,1980s,2020s,1985-08-01 to 2021-08-01,1985-08-01,2021-08-01,H
00KM17,D,ILOC,Mozaïek Enschede VSO,Varviksweg 4.0 ,7512dj,4,52.2116531,6.896193900000001,7512DJ,ENSCHEDE,Overijssel,Closed,International Education Center,1.6,2000s,2000s,2008-01-01 to 2009-08-01,2008-01-01,2009-08-01,H
19MY01,D,ILOC,St. Janschool,Spinnerstraat 31.0 ,7545tp,31,52.2118144,6.8754692,7545TP,ENSCHEDE,Overijssel,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
00KM30,D,ILOC,Panta Rhei College,Madoerastraat 4.0 ,7512dl,4,52.2122781,6.896858,7512DL,ENSCHEDE,Overijssel,Closed,International Education Center,3.0,2010s,2010s,2010-08-01 to 2013-08-01,2010-08-01,2013-08-01,H
13OY01,D,ILOC,Willem van Oranje,Veldkampplantsoen 9.0 ,7513zd,9,52.213609,6.880850499999999,7513ZD,ENSCHEDE,Overijssel,Closed,International Education Center,20.0,1980s,2000s,1985-08-01 to 2005-08-01,1985-08-01,2005-08-01,H
19MY01,D,ILOC,St. Jan locatie Veldkampplantsoen,Johannes ter Horststraat 30.0 ,7513zh,30,52.2136266,6.8817001,7513ZH,ENSCHEDE,Overijssel,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
19CY01,D,ILOC,Fabritiusschool,Egelantierstraat 115.0 ,1214ec,115,52.2139028,5.1730227,1214EC,HILVERSUM,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
23BT02,D,ILOC,"Corlaer, vestiging De Regenboog",Bizetlaan 2.0 ,3862gr,2,52.213983,5.4864517,3862GR,NIJKERK,Gelderland,Closed,International Education Center,22.0,1980s,2010s,1989-08-01 to 2011-08-01,1989-08-01,2011-08-01,H
05RA02,D,ILOC,"VeenLanden College, locatie Vinkeveen",Pijlstaartlaan 7.0 ,3645gr,7,52.21443619999999,4.9237911,3645GR,VINKEVEEN,Utrecht,Closed,International Education Center,24.4,1970s,2000s,1979-08-01 to 2003-12-10,1979-08-01,2003-12-10,H
14SM11,D,ILOC,"Gooise Scholen Federatie, College De Brink",Arena 301.0 ,1213nw,301,52.2154083,5.1880956,1213NW,HILVERSUM,Noord-Holland,Closed,International Education Center,113.6,1900s,2010s,1900-01-01 to 2013-08-01,1900-01-01,2013-08-01,H
19FF06,D,ILOC,OPDC/Reboundvoorziening De Loods,Blekerstraat 105.0 ,7513dt,105,52.2154563,6.883250599999999,7513DT,ENSCHEDE,Overijssel,Active,International Education Center,17.5,2000s,,2007-08-01 to Present,2007-08-01,,A
29DJ00,D,ILOC,"MARKANT, Centrum voor Kunsteducatie Apeldoorn",Nieuwstraat 377.0 ,7311br,377,52.2156335,5.958208900000001,7311BR,APELDOORN,Gelderland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
16CP02,D,ILOC,"Wilhelminaschool,lokatie Dr. H. Bavinckschool",Bosdrift 21.0 ,1214js,21,52.2163786,5.1667168,1214JS,HILVERSUM,Noord-Holland,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
29KE01,D,ILOC,Steunpunt cultuur&school Apeldoorn,Roggestraat 44.0 ,7311cd,44,52.2165804,5.9580126,7311CD,APELDOORN,Gelderland,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
15AI01,D,ILOC,"Paulusschool, locatie Trimaran",Willem Bontekoestraat 34.0 ,1212cb,34,52.2168211,5.1950622,1212CB,HILVERSUM,Noord-Holland,Closed,International Education Center,23.0,1980s,2000s,1985-08-01 to 2008-08-01,1985-08-01,2008-08-01,H
00AH16,D,ILOC,Stedelijk Lyceum ´De Wissel´,Wethouder Nijhuisstraat 70.0 ,7545nk,70,52.216851,6.8606013,7545NK,ENSCHEDE,Overijssel,Closed,International Education Center,32.5,1970s,2000s,1975-08-01 to 2008-01-29,1975-08-01,2008-01-29,H
