NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,postcode_cleaned,location_type,function_type,temporal_status
08JP01,D,ILOC,vocational,international,basisschool De Zevensprong,Westerscheldestraat 34.0 ,4413CZ,KRABBENDIJKE,Zeeland,1985-08-01,,True,H,4413cz,ILOC,D,Active
08LE01,D,ILOC,vocational,international,"cbs Ichthus, loc. De Hoeksteen",Jagerlaan 17.0 ,3701XG,ZEIST,Utrecht,1985-08-01,,True,H,3701xg,ILOC,D,Active
08MU01,D,ILOC,vocational,international,Dislocatie De Regenboog,Emmastraat 27.0 a,6431CS,HOENSBROEK,Limburg,1985-08-01,,True,H,6431cs,ILOC,D,Active
08TE01,D,ILOC,vocational,international,pcbs Prins Willem Alexander (loc. Randenbroek),Weberstraat 5.0 ,3816VA,AMERSFOORT,Utrecht,1985-08-01,,True,H,3816va,ILOC,D,Active
08UO01,D,ILOC,vocational,international,De Vlinder,Stockholm 8.0 ,3124SG,SCHIEDAM,Zuid-Holland,1985-08-01,,True,H,3124sg,ILOC,D,Active
08VG01,D,ILOC,vocational,international,"cbs 'De Kring', loc. Schotellaan",Schotellaan 8.0 ,3972GP,DRIEBERGEN-RIJSENBURG,Utrecht,1985-08-01,,True,H,3972gp,ILOC,D,Active
08VG01,D,ILOC,vocational,international,"cbs 'De Kring', loc. Akkerweg",Akkerweg 40.0 ,3972AC,DRIEBERGEN-RIJSENBURG,Utrecht,1985-08-01,,True,H,3972ac,ILOC,D,Active
08VK01,D,ILOC,vocational,international,CNB Prins Willem Alexander,Anjerdreef 13.0 a,2651XR,BERKEL EN RODENRIJS,Zuid-Holland,1985-08-01,,True,H,2651xr,ILOC,D,Active
08WC01,D,ILOC,vocational,international,"basisschool 'De Meander', locatie D. Aukesstraat",Douwe Aukesstraat 3.0 ,3317AM,DORDRECHT,Zuid-Holland,1985-08-01,,True,H,3317am,ILOC,D,Active
08YO01,D,ILOC,vocational,international,rkbs De Hoeksteen,Serooskerkestraat 74.0 b,1561TT,KROMMENIE,Noord-Holland,1985-08-01,,True,H,1561tt,ILOC,D,Active
09AE01,D,ILOC,vocational,international,Rk Basisschool Tweemaster,Koers 43.0 ,1276GP,HUIZEN,Noord-Holland,1985-08-01,,True,H,1276gp,ILOC,D,Active
09AE01,D,ILOC,vocational,international,Rk Basisschool Tweemaster,Koers 39.0 ,1276GP,HUIZEN,Noord-Holland,1985-08-01,,True,H,1276gp,ILOC,D,Active
09AS01,D,ILOC,vocational,international,"Franciscusschool, locatie Middelburg",Westmede 71.0 ,4337AL,MIDDELBURG,Zeeland,1985-08-01,,True,H,4337al,ILOC,D,Active
09AS01,D,ILOC,vocational,international,"Franciscusschool, locatie Middelburg",Flamingoweg 51.0 ,4386DT,VLISSINGEN,Zeeland,1985-08-01,,True,H,4386dt,ILOC,D,Active
09KF01,D,ILOC,vocational,international,"De Sprong, dependance Molkenkelder",Molkenkelder 4.0 c,8941AJ,LEEUWARDEN,Friesland,1985-08-01,,True,H,8941aj,ILOC,D,Active
09MQ01,D,ILOC,vocational,international,De Amsterdamse Montessorischool,Albrecht Durerstraat 36.0 ,1077MA,AMSTERDAM,Noord-Holland,1985-08-01,,True,H,1077ma,ILOC,D,Active
09MZ01,D,ILOC,vocational,international,p.c.b.s. Anne Frank locatie centrum,Catharinastraat 9.0 ,7941JD,MEPPEL,Drenthe,1985-08-01,,True,H,7941jd,ILOC,D,Active
09NC01,D,ILOC,vocational,international,Locatie Annendaal,Annendaal 10.0 ,6002VJ,WEERT,Limburg,1985-08-01,,True,H,6002vj,ILOC,D,Active
09RG01,D,ILOC,vocational,international,"Openbare basisschool De Hoef/Hugo, locatie Hugo",De Coubertinlaan 12.0 ,5143AB,WAALWIJK,Noord-Brabant,1985-08-01,,True,H,5143ab,ILOC,D,Active
09RG01,D,ILOC,vocational,international,"Openbare basisschool De Hoef/Hugo, locatie Hugo",Kastanjestraat 2.0 ,5143CZ,WAALWIJK,Noord-Brabant,1985-08-01,,True,H,5143cz,ILOC,D,Active
09TZ01,D,ILOC,vocational,international,"basisschool Willem de Zwijger, locatie KWS",Gerard Alewijnsstraat 19.0 ,3341GD,HENDRIK-IDO-AMBACHT,Zuid-Holland,1985-08-01,,True,H,3341gd,ILOC,D,Active
09TZ01,D,ILOC,vocational,international,"basisschool Willem de Zwijger, locatie KWS",Druivengaarde 7.0 ,3344PK,HENDRIK-IDO-AMBACHT,Zuid-Holland,1985-08-01,,True,H,3344pk,ILOC,D,Active
09UG01,D,ILOC,vocational,international,"De Fontein, locatie Oranjestraat",Asterstraat 1.0 ,7676BW,WESTERHAAR-VRIEZENV WIJK,Overijssel,1985-08-01,,True,H,7676bw,ILOC,D,Active
09UG01,D,ILOC,vocational,international,"De Fontein, locatie Oranjestraat",Oranjestraat 2.0 c,7676BH,WESTERHAAR-VRIEZENVEENSE,Overijssel,1985-08-01,,True,H,7676bh,ILOC,D,Active
09VR01,D,ILOC,vocational,international,"'t Palet, locatie Holy",Kraanvogellaan 99.0 -101,3136JB,VLAARDINGEN,Zuid-Holland,1985-08-01,,True,H,3136jb,ILOC,D,Active
09XL01,D,ILOC,vocational,international,"pc/rk basisschool De Gors, locatie Het Hoefblad",Hoornblad 2.0 -4,1441VS,PURMEREND,Noord-Holland,1985-08-01,,True,H,1441vs,ILOC,D,Active
09YU01,D,ILOC,vocational,international,basisschool Gideon,Donge 3.0 ,2911CV,NIEUWERKERK AD IJSSEL,Zuid-Holland,1985-08-01,,True,H,2911cv,ILOC,D,Active
10AE01,D,ILOC,vocational,international,De Tweemaster Berkenhof,Acacialaan 10.0 ,2641AC,PIJNACKER,Zuid-Holland,1985-08-01,,True,H,2641ac,ILOC,D,Active
10DV01,D,ILOC,vocational,international,"Prins Willem Alexanderschool, locatie Tweemaster",Kamerlingh Onnesstraat 6.0 ,2912BE,NIEUWERKERK AD IJSSEL,Zuid-Holland,1985-08-01,,True,H,2912be,ILOC,D,Active
10DV01,D,ILOC,vocational,international,o.b.s. Prins Willem Alexander,Donge 1.0 ,2911CV,NIEUWERKERK AD IJSSEL,Zuid-Holland,1985-08-01,,True,H,2911cv,ILOC,D,Active
10FH01,D,ILOC,vocational,international,De Veste,Spaans Leger 31.0 ,1601PB,ENKHUIZEN,Noord-Holland,1985-08-01,,True,H,1601pb,ILOC,D,Active
10FZ01,D,ILOC,vocational,international,Joppenhof (internationale afdeling),Kelvinstraat 3.0 ,6227VA,MAASTRICHT,Limburg,1985-08-01,,True,H,6227va,ILOC,D,Active
10FZ01,D,ILOC,vocational,international,Joppenhof (internationale afdeling),Nijverheidsweg 25.0 A,6227AL,MAASTRICHT,Limburg,1985-08-01,,True,H,6227al,ILOC,D,Active
10GZ01,D,ILOC,vocational,international,Basisschool De Stapsteen loc. Berkelaar,Berkelaar 1.0 -3,6026AD,MAARHEEZE,Noord-Brabant,1985-08-01,,True,H,6026ad,ILOC,D,Active
10GZ01,D,ILOC,vocational,international,Basisschool De Stapsteen loc. Berkelaar,Kijkakkers 1.0 A2,6026ER,MAARHEEZE,Noord-Brabant,1985-08-01,,True,H,6026er,ILOC,D,Active
10PX01,D,ILOC,vocational,international,rkbs De Rank,Vincent van Goghlaan 2.0 ,1741JR,SCHAGEN,Noord-Holland,1985-08-01,,True,H,1741jr,ILOC,D,Active
10RE01,D,ILOC,vocational,international,dislocatie Wilhelminaschool,Frederik Hendrikstraat 39.0 ,8606EG,SNEEK,Friesland,1985-08-01,,True,H,8606eg,ILOC,D,Active
10UJ01,D,ILOC,vocational,international,De Whee - Puntdak,Pieter Langendijkstraat 1.0 ,7471NC,GOOR,Overijssel,1985-08-01,,True,H,7471nc,ILOC,D,Active
10WT01,D,ILOC,vocational,international,Basisschool De Cirkel,Orion 1.0 b,1188AM,AMSTELVEEN,Noord-Holland,1985-08-01,,True,H,1188am,ILOC,D,Active
10ZY01,D,ILOC,vocational,international,rkbs De Molenwiek,Brilliant Starstraat 90.0 ,1611DT,BOVENKARSPEL,Noord-Holland,1985-08-01,,True,H,1611dt,ILOC,D,Active
11AQ02,D,ILOC,vocational,international,Basisschool De Vos,Ter Lips 1.0 b,2251DM,VOORSCHOTEN,Zuid-Holland,1985-08-01,,True,H,2251dm,ILOC,D,Active
11AT01,D,ILOC,vocational,international,cbs De Windroos locatie Rustenburg,Furglerplein 9.0 ,3815KZ,AMERSFOORT,Utrecht,1985-08-01,,True,H,3815kz,ILOC,D,Active
11AZ01,D,ILOC,vocational,international,De Hobbitstee,Laaghemaal 40.0 ,5247NP,ROSMALEN,Noord-Brabant,1985-08-01,,True,H,5247np,ILOC,D,Active
11BS01,D,ILOC,vocational,international,J.Sinthenstraat 79,Johannes Sinthenstraat 79.0 ,7412EC,DEVENTER,Overijssel,1985-08-01,,True,H,7412ec,ILOC,D,Active
11BS02,D,ILOC,vocational,international,Kerkstraat 3,Kerkstraat 3.0 ,7412XM,DEVENTER,Overijssel,1985-08-01,,True,H,7412xm,ILOC,D,Active
11DO01,D,ILOC,vocational,international,Koningin Julianaschool,Almerelaan 19.0 ,8321JA,URK,Flevoland,1985-08-01,,True,H,8321ja,ILOC,D,Active
11FC01,D,ILOC,vocational,international,De Boomgaard Zuid,Schoolpad 3.0 ,6953CC,DIEREN,Gelderland,1985-08-01,,True,H,6953cc,ILOC,D,Active
11JV01,D,ILOC,vocational,international,"basisschool Het Vlot, nevenvestiging Ichtusschool",Waaigat 1.0 ,4381JC,VLISSINGEN,Zeeland,1985-08-01,,True,H,4381jc,ILOC,D,Active
11JX01,D,ILOC,vocational,international,Basisschool Da Costa,Vierhouterweg 16.0 ,8075BJ,ELSPEET,Gelderland,1985-08-01,,True,H,8075bj,ILOC,D,Active
11LG01,D,ILOC,vocational,international,"Montessoribasisschool 'De Elzen', dislocatie",Elzenstraat 64.0 ,5038HD,TILBURG,Noord-Brabant,1985-08-01,,True,H,5038hd,ILOC,D,Active
11LX01,D,ILOC,vocational,international,De Rank-Oost,Beneluxlaan 1.0 ,2871HA,SCHOONHOVEN,Zuid-Holland,1985-08-01,,True,H,2871ha,ILOC,D,Active
11OD01,D,ILOC,vocational,international,AZC De Vlieger,Vossemeerdijk 40.0 ,8251PN,DRONTEN,Flevoland,1985-08-01,,True,H,8251pn,ILOC,D,Active
11OS01,D,ILOC,vocational,international,Ds. J.J. Buskes,Carry van Bruggensingel 45.0 -47,3069WD,ROTTERDAM,Zuid-Holland,1985-08-01,,True,H,3069wd,ILOC,D,Active
11QX01,D,ILOC,vocational,international,basisschool De Toermalijn,Emmastraat 9.0 ,3331XA,ZWIJNDRECHT,Zuid-Holland,1985-08-01,,True,H,3331xa,ILOC,D,Active
11QY01,D,ILOC,vocational,international,rkbs Maria Goretti,Mijzijde 76.0 a,3471GP,KAMERIK,Utrecht,1985-08-01,,True,H,3471gp,ILOC,D,Active
11QY01,D,ILOC,vocational,international,De Wijde Blik,Overstek 1.0 ,3471EJ,KAMERIK,Utrecht,1985-08-01,,True,H,3471ej,ILOC,D,Active
11RZ01,D,ILOC,vocational,international,"basisschool 'De Wilgen', locatie Prickwaert",Prickwaert 204.0 ,3363BJ,SLIEDRECHT,Zuid-Holland,1985-08-01,,True,H,3363bj,ILOC,D,Active
11RZ01,D,ILOC,vocational,international,"basisschool De Wilgen, locatie Roald Dahl",Deltalaan 204.0 ,3363AH,SLIEDRECHT,Zuid-Holland,1985-08-01,,True,H,3363ah,ILOC,D,Active
11SI01,D,ILOC,vocational,international,Valckesteyn Noord,Jan van Almondestraat 89.0 ,3176VA,POORTUGAAL,Zuid-Holland,1985-08-01,,True,H,3176va,ILOC,D,Active
11TR01,D,ILOC,vocational,international,obs Juliana/loc. Groeneweg,Iepenlaan 54.0 ,1741TG,SCHAGEN,Noord-Holland,1985-08-01,,True,H,1741tg,ILOC,D,Active
11TX01,D,ILOC,vocational,international,"Openbare basisschool 'De Driemaster', locatie Westwijk",Bellefleur 8.0 ,3371NA,HARDINXVELD-GIESSENDAM,Zuid-Holland,1985-08-01,,True,H,3371na,ILOC,D,Active
11VJ01,D,ILOC,vocational,international,PCBS De Regenboog,Nachtegaallaan 25.0 ,3181SL,ROZENBURG ZH,Zuid-Holland,1985-08-01,,True,H,3181sl,ILOC,D,Active
11VP01,D,ILOC,vocational,international,De Wilgeroos,Wilgenhoflaan 2.0 ,1944TD,BEVERWIJK,Noord-Holland,1985-08-01,,True,H,1944td,ILOC,D,Active
11XK01,D,ILOC,vocational,international,De Kleine Prins,Kleine Houtplein 1.0 ,6718GG,EDE,Gelderland,1985-08-01,,True,H,6718gg,ILOC,D,Active
11XK01,D,ILOC,vocational,international,De Kleine Prins,Hogewoud 17.0 ,6718GR,EDE,Gelderland,1985-08-01,,True,H,6718gr,ILOC,D,Active
11XK01,D,ILOC,vocational,international,De Kleine Prins,Balgzand 4.0 ,6718MJ,EDE,Gelderland,1985-08-01,,True,H,6718mj,ILOC,D,Active
11ZQ01,D,ILOC,vocational,international,"Sint Jozef, locatie Warande",Warande 113.0 ,3116CE,SCHIEDAM,Zuid-Holland,1985-08-01,,True,H,3116ce,ILOC,D,Active
11ZQ02,D,ILOC,vocational,international,"St. Jozef , Stadhouderslaan",Stadhouderslaan 30.0 ,3116HP,SCHIEDAM,Zuid-Holland,1985-08-01,,True,H,3116hp,ILOC,D,Active
12BV01,D,ILOC,vocational,international,"Basisschool De Wadden, locatie Boerhaavewijk",Alexander Flemingstraat 39.0 ,2035EC,HAARLEM,Noord-Holland,1985-08-01,,True,H,2035ec,ILOC,D,Active
12BV01,D,ILOC,vocational,international,"Basisschool De Wadden, locatie Boerhaavewijk",Zevenwoudenplantsoen 3.0 ,2036NK,HAARLEM,Noord-Holland,1985-08-01,,True,H,2036nk,ILOC,D,Active
12DE01,D,ILOC,vocational,international,Panta Rhei,Dennendal 145.0 ,3142LC,MAASSLUIS,Zuid-Holland,1985-08-01,,True,H,3142lc,ILOC,D,Active
12DF03,D,ILOC,vocational,international,"obs Het Mozaiek, locatie Petenbos",Margaretha Turnorlaan 7.0 ,3903WK,VEENENDAAL,Utrecht,1985-08-01,,True,H,3903wk,ILOC,D,Active
12DU02,D,ILOC,vocational,international,"basisschool 'De Zevensprong', locatie Noord",Strienemonde 17.0 ,3261VC,OUD-BEIJERLAND,Zuid-Holland,1985-08-01,,True,H,3261vc,ILOC,D,Active
12EG01,D,ILOC,vocational,international,"AZC-school Papilio, dislocatie",Elingsloane 65.0 ,9251MN,BURGUM,Friesland,1985-08-01,,True,H,9251mn,ILOC,D,Active
12FB01,D,ILOC,vocational,international,"basisschool 'De Wissel', Kleiweg",Kleiweg 15.0 -17,4386PA,VLISSINGEN,Zeeland,1985-08-01,,True,H,4386pa,ILOC,D,Active
12FF01,D,ILOC,vocational,international,"Koningin Beatrix, loc. Zuilenstein",Lohengrinhof 10.0 -12,3438RA,NIEUWEGEIN,Utrecht,1985-08-01,,True,H,3438ra,ILOC,D,Active
12GN01,D,ILOC,vocational,international,basisschool De Meander,Witte de Withstraat 46.0 ,3342TW,HENDRIK-IDO-AMBACHT,Zuid-Holland,1985-08-01,,True,H,3342tw,ILOC,D,Active
12GN01,D,ILOC,vocational,international,basisschool De Meander,Bekestein 54.0 -56,3343CB,HENDRIK-IDO-AMBACHT,Zuid-Holland,1985-08-01,,True,H,3343cb,ILOC,D,Active
12ID01,D,ILOC,vocational,international,"basisschool 'De Dolfijn', locatie Oost",Laurensvliet 22.0 ,3331HW,ZWIJNDRECHT,Zuid-Holland,1985-08-01,,True,H,3331hw,ILOC,D,Active
12JI02,D,ILOC,vocational,international,RK basisschool Het Spectrum,Batenstein 1.0 ,2403PK,ALPHEN AAN DEN RIJN,Zuid-Holland,1985-08-01,,True,H,2403pk,ILOC,D,Active
12JU01,D,ILOC,vocational,international,"basisschool 'Prins Floris', locatie Zuidkil",Zuidkil 53.0 ,3356DA,PAPENDRECHT,Zuid-Holland,1985-08-01,,True,H,3356da,ILOC,D,Active
12JW01,D,ILOC,vocational,international,De Rank,Oranjelaan 29.0 ,3201CN,SPIJKENISSE,Zuid-Holland,1985-08-01,,True,H,3201cn,ILOC,D,Active
12KB01,D,ILOC,vocational,international,basisschool Zuilenburg,Zuilenburg 68.0 ,3328VC,DORDRECHT,Zuid-Holland,1985-08-01,,True,H,3328vc,ILOC,D,Active
12KB01,D,ILOC,vocational,international,basisschool Zuilenburg,Eulerlaan 49.0 ,3328KS,DORDRECHT,Zuid-Holland,1985-08-01,,True,H,3328ks,ILOC,D,Active
12LT01,D,ILOC,vocational,international,OBS De Overkant locatie Portland,De Beurs 35.0 ,3162WB,RHOON,Zuid-Holland,1985-08-01,,True,H,3162wb,ILOC,D,Active
12LT01,D,ILOC,vocational,international,obs Rhoon - locatie Portland,Hovenier 2.0 ,3161LG,RHOON,Zuid-Holland,1985-08-01,,True,H,3161lg,ILOC,D,Active
12MQ01,D,ILOC,vocational,international,obs Het Driespan,Flosbeugel 17.0 ,1602EW,ENKHUIZEN,Noord-Holland,1985-08-01,,True,H,1602ew,ILOC,D,Active
12MR01,D,ILOC,vocational,international,Openbare basisscholengemeenschap Leiderdorp loc. Pr. Willem Alexander,Leeuwerikstraat 2.0 ,2352ER,LEIDERDORP,Zuid-Holland,1985-08-01,,True,H,2352er,ILOC,D,Active
12MR01,D,ILOC,vocational,international,OBS Prins Willem Alexander,Leeuwerikstraat 6.0 ,2352ER,LEIDERDORP,Zuid-Holland,1985-08-01,,True,H,2352er,ILOC,D,Active
12MR02,D,ILOC,vocational,international,dehasselbraam@tiscali.nl,Heelblaadjespad 17.0 ,2353PA,LEIDERDORP,Zuid-Holland,1985-08-01,,True,H,2353pa,ILOC,D,Active
12MR02,D,ILOC,vocational,international,OBS De Hasselbraam,Hoogmadeseweg 70.0 ,2351CV,LEIDERDORP,Zuid-Holland,1985-08-01,,True,H,2351cv,ILOC,D,Active
12ON01,D,ILOC,vocational,international,Basisschool Willem van Boeijen,Floris Versterstraat 10.0 ,1058JM,AMSTERDAM,Noord-Holland,1985-08-01,,True,H,1058jm,ILOC,D,Active
12ON01,D,ILOC,vocational,international,Basisschool Willem van Boeijen,Theophile de Bockstraat 100.0 C,1058VC,AMSTERDAM,Noord-Holland,1985-08-01,,True,H,1058vc,ILOC,D,Active
12OQ01,D,ILOC,vocational,international,"basisschool 'Open Hof', locatie De Dieze",De Dieze 51.0 ,5052TN,GOIRLE,Noord-Brabant,1985-08-01,,True,H,5052tn,ILOC,D,Active
12OZ01,D,ILOC,vocational,international,Nevenvestiging gr. 7/8,Weegbreestraat 1.0 ,7731VX,OMMEN,Overijssel,1985-08-01,,True,H,7731vx,ILOC,D,Active
12QI01,D,ILOC,vocational,international,"pcbs Het Kompas,locatie Oost",Heerenduinweg 41.0 ,1971JA,IJMUIDEN,Noord-Holland,1985-08-01,,True,H,1971ja,ILOC,D,Active
12QI02,D,ILOC,vocational,international,locatie zuid,Gijzenveltplantsoen 2.0 ,1972XN,IJMUIDEN,Noord-Holland,1985-08-01,,True,H,1972xn,ILOC,D,Active
12QI02,D,ILOC,vocational,international,cbs Het Kompas,Grahamstraat 93.0 ,1973RA,IJMUIDEN,Noord-Holland,1985-08-01,,True,H,1973ra,ILOC,D,Active
12QQ01,D,ILOC,vocational,international,dependance,Tormentil 109.0 ,8265DM,KAMPEN,Overijssel,1985-08-01,,True,H,8265dm,ILOC,D,Active
12SM01,D,ILOC,vocational,international,basischool Helen Parkhurst,Bergeijkstraat 20.0 ,5043BC,TILBURG,Noord-Brabant,1985-08-01,,True,H,5043bc,ILOC,D,Active
12SM01,D,ILOC,vocational,international,basischool Helen Parkhurst,Giekerkstraat 53.0 ,5043MX,TILBURG,Noord-Brabant,1985-08-01,,True,H,5043mx,ILOC,D,Active
12UA02,D,ILOC,vocational,international,Daltonschool Rhenen (Openbaar onderwijs),Bantuinweg 43.0 ,3911MV,RHENEN,Utrecht,1985-08-01,,True,H,3911mv,ILOC,D,Active
12UZ01,D,ILOC,vocational,international,o.b.s. Het Spectrum locatie Zuid,Boekenberghstraat 12.0 ,7906GA,HOOGEVEEN,Drenthe,1985-08-01,,True,H,7906ga,ILOC,D,Active
12WE01,D,ILOC,vocational,international,"basisschool 'De Fontein', locatie Kangoeroestraat",Kangoeroestraat 5.0 ,4817GA,BREDA,Noord-Brabant,1985-08-01,,True,H,4817ga,ILOC,D,Active
12WE02,D,ILOC,vocational,international,De Eerste Opvang Anderstaligen,Calandstraat 52.0 ,4827NJ,BREDA,Noord-Brabant,1985-08-01,,True,H,4827nj,ILOC,D,Active
12WT01,D,ILOC,vocational,international,"De Klaver, Heijplaat",Vestastraat 15.0 ,3089RL,ROTTERDAM,Zuid-Holland,1985-08-01,,True,H,3089rl,ILOC,D,Active
12XL02,D,ILOC,vocational,international,Basisschool Het Palet (Zuid),Benderslaan 4.0 ,1185EK,AMSTELVEEN,Noord-Holland,1985-08-01,,True,H,1185ek,ILOC,D,Active
12XL02,D,ILOC,vocational,international,Basisschool Het Palet,Benderslaan 2.0 ,1185EK,AMSTELVEEN,Noord-Holland,1985-08-01,,True,A,1185ek,ILOC,D,Active
12XO01,D,ILOC,vocational,international,Zeewijklocatie,Kruisberglaan 5.0 ,1974NA,IJMUIDEN,Noord-Holland,1985-08-01,,True,H,1974na,ILOC,D,Active
12YU01,D,ILOC,vocational,international,"basisschool 'De Regenboog', locatie Schelpenpad",Schelpenpad 2.0 -4,3225BZ,HELLEVOETSLUIS,Zuid-Holland,1985-08-01,,True,H,3225bz,ILOC,D,Active
12YZ01,D,ILOC,vocational,international,"basisschool 'Oranje-Nassau', locatie Duivenstraat",Duivenstraat 68.0 ,3353AG,PAPENDRECHT,Zuid-Holland,1985-08-01,,True,H,3353ag,ILOC,D,Active
12YZ01,D,ILOC,vocational,international,"basisschool 'Oranje-Nassau', locatie Duivenstraat",Duivenstraat 70.0 ,3353AG,PAPENDRECHT,Zuid-Holland,1985-08-01,,True,A,3353ag,ILOC,D,Active
12ZG01,D,ILOC,vocational,international,rkbs De Kameleon,Kamelenspoor 81.0 -82,3605ED,MAARSSEN,Utrecht,1985-08-01,,True,H,3605ed,ILOC,D,Active
12ZG01,D,ILOC,vocational,international,rkbs De Kameleon,Kamelenspoor 81.0 ,3605ED,MAARSSEN,Utrecht,1985-08-01,,True,H,3605ed,ILOC,D,Active
13CC01,D,ILOC,vocational,international,Basisschool De Morgenster,Lijsterbesweg 4.0 ,8072XV,NUNSPEET,Gelderland,1985-08-01,,True,H,8072xv,ILOC,D,Active
13CM01,D,ILOC,vocational,international,"Groen van Prinsterer, lokatie De Ontmoeting",Fascinatio Boulevard 784.0 ,2909VA,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1985-08-01,,True,H,2909va,ILOC,D,Active
13CM01,D,ILOC,vocational,international,"Groen van Prinsterer, lokatie De Ontmoeting",Educatusstraat 10.0 ,2909PK,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1985-08-01,,True,H,2909pk,ILOC,D,Active
13CT01,D,ILOC,vocational,international,Willem Alexander School (disl.),Lupinestraat 5.0 ,3434HA,NIEUWEGEIN,Utrecht,1985-08-01,,True,H,3434ha,ILOC,D,Active
13EK01,D,ILOC,vocational,international,basisschool Onze Wereld,Brandtstraat 80.0 ,2572CH,'S-GRAVENHAGE,Zuid-Holland,1985-08-01,,True,H,2572ch,ILOC,D,Active
13FA01,D,ILOC,vocational,international,Locatie Oostpoort Nieuwelaan,Nieuwelaan 60.0 ,2611RT,DELFT,Zuid-Holland,1985-08-01,,True,H,2611rt,ILOC,D,Active
13IC01,D,ILOC,vocational,international,Maurits (disl.),Uddelerschans 15.0 ,3432XZ,NIEUWEGEIN,Utrecht,1985-08-01,,True,H,3432xz,ILOC,D,Active
13IK01,D,ILOC,vocational,international,CBS De Kameleon loc. Heenweg,Boelhouwerstraat 1.0 ,2691LR,'S-GRAVENZANDE,Zuid-Holland,1985-08-01,,True,H,2691lr,ILOC,D,Active
13JX01,D,ILOC,vocational,international,Anna van Buren,Zevensterstraat 3.0 ,7521GN,ENSCHEDE,Overijssel,1985-08-01,,True,H,7521gn,ILOC,D,Active
13KB01,D,ILOC,vocational,international,Willem van Oranje,Fidelio 14.0 ,8265TA,KAMPEN,Overijssel,1985-08-01,,True,H,8265ta,ILOC,D,Active
13KS01,D,ILOC,vocational,international,"CBS 'Samen Onderweg', locatie Goudoeverstraat",Van Goudoeverstraat 82.0 ,4204XK,GORINCHEM,Zuid-Holland,1985-08-01,,True,H,4204xk,ILOC,D,Active
13KT02,D,ILOC,vocational,international,Dreefschool,Kleine Houtweg 129.0 ,2012CE,HAARLEM,Noord-Holland,1985-08-01,,True,H,2012ce,ILOC,D,Active
13LF01,D,ILOC,vocational,international,De Westhoek,Spechtstraat 51.0 ,3145XJ,MAASSLUIS,Zuid-Holland,1985-08-01,,True,H,3145xj,ILOC,D,Active
13LM01,D,ILOC,vocational,international,De Singel,Singel 24.0 ,3112GP,SCHIEDAM,Zuid-Holland,1985-08-01,,True,H,3112gp,ILOC,D,Active
13LM02,D,ILOC,vocational,international,"De Singel, locatie Galileïstraat",Galileistraat 86.0 ,3112PJ,SCHIEDAM,Zuid-Holland,1985-08-01,,True,H,3112pj,ILOC,D,Active
13MY01,D,ILOC,vocational,international,De Horizon,Koggerwaard 1.0 ,2904SC,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1985-08-01,,True,H,2904sc,ILOC,D,Active
13NP01,D,ILOC,vocational,international,basisschool Beatrix,Veldovenstraat 20.0 ,7461VD,RIJSSEN,Overijssel,1985-08-01,,True,H,7461vd,ILOC,D,Active
13PG02,D,ILOC,vocational,international,Basisschool De Duif,Snoekenveen 947.0 ,3205CK,SPIJKENISSE,Zuid-Holland,1985-08-01,,True,H,3205ck,ILOC,D,Active
13PV01,D,ILOC,vocational,international,Prinses Margrietschool/De Stek,Middelzand 3502.0 ,1788ES,JULIANADORP,Noord-Holland,1985-08-01,,True,H,1788es,ILOC,D,Active
13QN01,D,ILOC,vocational,international,De Vierambacht,C.P.Tielestraat 12.0 ,3023TD,ROTTERDAM,Zuid-Holland,1985-08-01,,True,H,3023td,ILOC,D,Active
13QN03,D,ILOC,vocational,international,De Vierambacht,De Jagerstraat 22.0 ,3022VP,ROTTERDAM,Zuid-Holland,1985-08-01,,True,H,3022vp,ILOC,D,Active
13QO01,D,ILOC,vocational,international,o.b.s. De Braskörf,Cornelis Jetseslaan 13.0 ,9646DC,VEENDAM,Groningen,1985-08-01,,True,H,9646dc,ILOC,D,Active
13QZ01,D,ILOC,vocational,international,OBS De Omnibus,Poptahof Noord 448.0 ,2624RZ,DELFT,Zuid-Holland,1985-08-01,,True,H,2624rz,ILOC,D,Active
13QZ01,D,ILOC,vocational,international,de Schatkaart,Van Alkemadestraat 4.0 ,2614EP,DELFT,Zuid-Holland,1985-08-01,,True,H,2614ep,ILOC,D,Active
13QZ01,D,ILOC,vocational,international,de Schatkaart,Kristalweg 107.0 ,2614SH,DELFT,Zuid-Holland,1985-08-01,,True,H,2614sh,ILOC,D,Active
13RU01,D,ILOC,vocational,international,cbs Patrimonium,Binnenronde 3.0 ,3904EK,VEENENDAAL,Utrecht,1985-08-01,,True,H,3904ek,ILOC,D,Active
13RU01,D,ILOC,vocational,international,Patrimoniumschool,Willem Dreeshof 2.0 ,3904EL,VEENENDAAL,Utrecht,1985-08-01,,True,H,3904el,ILOC,D,Active
13RZ01,D,ILOC,vocational,international,locatie Maatgraven,Veeneslagen 61.0 -71,7463CL,RIJSSEN,Overijssel,1985-08-01,,True,H,7463cl,ILOC,D,Active
